index,date,Alabama,Alaska,American Samoa,Arizona,Arkansas,Bureau of Prisons,California,Colorado,Connecticut,Delaware,Dept of Defense,District of Columbia,Federated States of Micronesia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indian Health Svc,Indiana,Iowa,Kansas,Kentucky,Long Term Care,Louisiana,Maine,Marshall Islands,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Republic of Palau,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,United States,Utah,Vermont,Veterans Health,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
106,2021-04-05,1864857.0,431436.0,31775.0,3772436.0,1316063.0,112202.0,20309146.0,2979697.0,2178710.0,516432.0,2093049.0,407352.0,25679.0,10567292.0,4236864.0,91896.0,763772.0,826653.0,6592898.0,1027727.0,3048583.0,1706823.0,1456012.0,2327458.0,7743373.0,2131488.0,795748.0,21785.0,3126025.0,4041785.0,4912079.0,3073562.0,1241033.0,2853511.0,573480.0,1024342.0,1482433.0,796674.0,4909547.0,1374022.0,10640003.0,5099793.0,450780.0,29797.0,5901310.0,2122756.0,2066694.0,6756869.0,1178233.0,13429.0,626561.0,2328710.0,543431.0,2928922.0,13065244.0,167187795.0,1498784.0,370232.0,4158970.0,43826.0,4538309.0,4015071.0,946918.0,3250426.0,286966.0
107,2021-04-06,1896920.0,432690.0,31775.0,3809075.0,1325141.0,112317.0,20485651.0,3017904.0,2186180.0,519065.0,2100674.0,412388.0,25985.0,10645680.0,4281437.0,91958.0,770879.0,828816.0,6627939.0,1031205.0,3057121.0,1716227.0,1460582.0,2333781.0,7748620.0,2134372.0,798203.0,21952.0,3174405.0,4079774.0,4937557.0,3084723.0,1248545.0,2861032.0,575293.0,1036053.0,1487176.0,800922.0,4979819.0,1377054.0,10761342.0,5118480.0,452933.0,30277.0,5943655.0,2128826.0,2089274.0,6802632.0,1182856.0,13435.0,641275.0,2341969.0,544206.0,2934834.0,13297711.0,168592075.0,1518590.0,376259.0,4182635.0,44979.0,4591413.0,4041494.0,952022.0,3259060.0,288270.0
108,2021-04-07,1935221.0,436681.0,32856.0,3855073.0,1351223.0,113400.0,20865892.0,3079255.0,2227005.0,528053.0,2127971.0,413125.0,26481.0,10806283.0,4463237.0,95485.0,784219.0,842030.0,6725817.0,1042543.0,3099903.0,1732177.0,1496038.0,2368560.0,7751004.0,2161015.0,809459.0,22127.0,3251010.0,4161913.0,5013346.0,3135211.0,1267121.0,2904295.0,584386.0,1055469.0,1505143.0,829371.0,5094041.0,1384192.0,11027009.0,5195228.0,456435.0,30744.0,6028725.0,2163825.0,2123427.0,6819136.0,1205841.0,13435.0,648811.0,2381960.0,550434.0,2988934.0,13533392.0,171476655.0,1543590.0,379673.0,4226738.0,46399.0,4666333.0,4096497.0,959003.0,3294426.0,288586.0
109,2021-04-08,1976344.0,443287.0,32904.0,3901177.0,1379591.0,119665.0,21243518.0,3129702.0,2279517.0,536623.0,2167093.0,426808.0,26726.0,11101262.0,4541621.0,97187.0,798942.0,855028.0,6860904.0,1055456.0,3158259.0,1765354.0,1523795.0,2414960.0,7754456.0,2199349.0,829113.0,22507.0,3330227.0,4252091.0,5112551.0,3187097.0,1289701.0,2970903.0,596472.0,1076467.0,1536848.0,858460.0,5226827.0,1417243.0,11243192.0,5292280.0,462999.0,31237.0,6157849.0,2198505.0,2160491.0,6842553.0,1225223.0,13755.0,658852.0,2491219.0,560263.0,3058344.0,13825974.0,174879716.0,1573343.0,385034.0,4254796.0,48176.0,4744344.0,4169906.0,974007.0,3367885.0,288814.0
110,2021-04-09,2021334.0,448337.0,33545.0,3975606.0,1405741.0,123092.0,21725654.0,3184749.0,2340942.0,549853.0,2202664.0,434907.0,26726.0,11367878.0,4660059.0,99042.0,816481.0,873222.0,7017850.0,1069111.0,3229355.0,1807025.0,1558508.0,2471143.0,7759386.0,2239421.0,856186.0,22507.0,3414598.0,4345857.0,5223390.0,3260958.0,1312516.0,3020648.0,609984.0,1107623.0,1576189.0,889074.0,5351413.0,1448347.0,11519440.0,5402133.0,474619.0,31654.0,6308301.0,2235462.0,2211938.0,6920672.0,1243126.0,14045.0,667244.0,2539519.0,571138.0,3122632.0,14219706.0,178837781.0,1614798.0,394597.0,4294334.0,49329.0,4849229.0,4256546.0,995174.0,3461130.0,289028.0
111,2021-04-10,2065327.0,455719.0,33545.0,4054007.0,1440169.0,125929.0,22281619.0,3266193.0,2391842.0,561531.0,2251636.0,445289.0,27360.0,11639845.0,4664737.0,99244.0,817817.0,889862.0,7185009.0,1082899.0,3301186.0,1854009.0,1600435.0,2525215.0,7764006.0,2279467.0,883051.0,23003.0,3513930.0,4461283.0,5372960.0,3312268.0,1337659.0,3083405.0,622560.0,1108135.0,1615552.0,922666.0,5495689.0,1477908.0,11811282.0,5527176.0,484807.0,32229.0,6459111.0,2273840.0,2266230.0,7457814.0,1276169.0,14045.0,680525.0,2591420.0,584224.0,3189476.0,14685955.0,183467709.0,1662200.0,406472.0,4357680.0,50238.0,4960277.0,4343950.0,1016392.0,3558061.0,289340.0
112,2021-04-11,2082605.0,461286.0,34165.0,4125010.0,1469291.0,126905.0,22754163.0,3336248.0,2451693.0,576112.0,2309348.0,454034.0,27360.0,11912259.0,4667495.0,100199.0,834817.0,909981.0,7363280.0,1091286.0,3361921.0,1905355.0,1639400.0,2571972.0,7766002.0,2317149.0,884479.0,23156.0,3581978.0,4569777.0,5496030.0,3402218.0,1363366.0,3146868.0,635147.0,1130671.0,1652963.0,958018.0,5590502.0,1502885.0,12062900.0,5640827.0,491433.0,32894.0,6460600.0,2312369.0,2321846.0,7559762.0,1311597.0,14533.0,696609.0,2653698.0,594431.0,3255070.0,14959669.0,187047131.0,1662712.0,416718.0,4407399.0,50432.0,5071677.0,4435641.0,1024839.0,3652477.0,310702.0
113,2021-04-12,2092489.0,465250.0,34165.0,4168939.0,1478774.0,126933.0,23031055.0,3407618.0,2498626.0,582422.0,2327881.0,462553.0,27527.0,12083514.0,4668187.0,100274.0,853628.0,920374.0,7495849.0,1094904.0,3412179.0,1927000.0,1652045.0,2587355.0,7766645.0,2334618.0,886525.0,23233.0,3582804.0,4651716.0,5585259.0,3496194.0,1363558.0,3196092.0,639104.0,1145421.0,1684035.0,978713.0,5673369.0,1514221.0,12242726.0,5714763.0,496230.0,32894.0,6713753.0,2330078.0,2356196.0,7687290.0,1348411.0,14979.0,709383.0,2694436.0,597911.0,3286379.0,15151731.0,189692045.0,1663511.0,427958.0,4452371.0,50551.0,5124981.0,4526964.0,1025629.0,3710175.0,310765.0
114,2021-04-13,2127317.0,496015.0,34165.0,4203995.0,1484206.0,127070.0,23227199.0,3464019.0,2531669.0,587884.0,2343681.0,466580.0,27964.0,12188472.0,5084048.0,103334.0,864171.0,924998.0,7626668.0,1099623.0,3431284.0,1938454.0,1662790.0,2594073.0,7767308.0,2345503.0,981012.0,23445.0,3689020.0,4708134.0,5620259.0,3521437.0,1372977.0,3242310.0,641916.0,1185844.0,1692135.0,996633.0,5769561.0,1517182.0,12437468.0,5751479.0,496330.0,33329.0,6754921.0,2347654.0,2384336.0,7811291.0,1365025.0,15486.0,727371.0,2707762.0,599012.0,3299283.0,15343387.0,192282781.0,1726036.0,441375.0,4457229.0,51733.0,5184004.0,4578156.0,1030506.0,3726777.0,314169.0
115,2021-04-14,2168891.0,499742.0,34786.0,4250790.0,1508295.0,128487.0,23721226.0,3527781.0,2572005.0,599682.0,2378801.0,471911.0,28337.0,12302529.0,5061522.0,105497.0,881413.0,917256.0,7582133.0,1111526.0,3443028.0,1970222.0,1688602.0,2653617.0,7770764.0,2355526.0,947441.0,23445.0,3765018.0,4800301.0,5697977.0,3543372.0,1392708.0,3263224.0,643288.0,1208422.0,1709620.0,1008027.0,5874832.0,1530389.0,12633362.0,5844600.0,499005.0,33791.0,6847460.0,2356622.0,2415448.0,7936989.0,1391068.0,16012.0,733129.0,2734788.0,603930.0,3320761.0,15610120.0,194791836.0,1755776.0,440821.0,4497264.0,52972.0,5268328.0,4641399.0,1036782.0,3759176.0,317111.0
116,2021-04-15,2207392.0,499815.0,34786.0,4306602.0,1535135.0,128630.0,24242205.0,3583563.0,2612551.0,612195.0,2419476.0,481913.0,28337.0,12550868.0,5157520.0,107691.0,895171.0,929172.0,7723702.0,1124678.0,3509410.0,2001742.0,1720398.0,2704303.0,7771899.0,2394289.0,966930.0,23566.0,3837451.0,4895087.0,5805782.0,3597769.0,1410771.0,3310684.0,655446.0,1228445.0,1744896.0,1050144.0,5978301.0,1551199.0,12843875.0,5936385.0,504937.0,34303.0,6959193.0,2385570.0,2455797.0,8084439.0,1468663.0,16012.0,742268.0,2775374.0,611743.0,3382287.0,15897950.0,198317040.0,1784313.0,448151.0,4536437.0,54127.0,5345259.0,4712952.0,1046956.0,3807818.0,317222.0
117,2021-04-16,2245574.0,504860.0,35972.0,4366496.0,1561736.0,131681.0,25047682.0,3646570.0,2671509.0,625694.0,2453989.0,491109.0,28976.0,12767808.0,5262259.0,109194.0,911626.0,944361.0,7855924.0,1137200.0,3575816.0,2034594.0,1758086.0,2755582.0,7775182.0,2427942.0,987358.0,23826.0,3921579.0,4991916.0,5921344.0,3662022.0,1429671.0,3366674.0,666324.0,1256055.0,1774080.0,1075608.0,6076066.0,1578058.0,13064837.0,6043907.0,512370.0,34720.0,7080272.0,2415619.0,2501531.0,8249758.0,1502691.0,16544.0,755476.0,2819681.0,619857.0,3445369.0,16167944.0,202282923.0,1816866.0,456442.0,4573935.0,55048.0,5482281.0,4786678.0,1063008.0,3890347.0,323397.0
118,2021-04-17,2280686.0,509843.0,35972.0,4440592.0,1585770.0,132981.0,25569748.0,3714665.0,2720972.0,637222.0,2498249.0,500879.0,29412.0,13029551.0,5366914.0,111470.0,923883.0,959118.0,8027611.0,1150362.0,3634597.0,2070119.0,1790051.0,2802064.0,7777177.0,2460469.0,1006549.0,24248.0,3924960.0,5080279.0,6045853.0,3712223.0,1430205.0,3436756.0,677644.0,1256376.0,1803308.0,1088613.0,6188717.0,1606321.0,13277087.0,6148077.0,519718.0,35338.0,7226775.0,2444413.0,2549615.0,8391487.0,1530532.0,16544.0,764641.0,2866181.0,627721.0,3501468.0,16419173.0,205871913.0,1871042.0,456714.0,4612436.0,56128.0,5593318.0,4874563.0,1079184.0,3982152.0,323593.0
119,2021-04-18,2292276.0,515501.0,35972.0,4505745.0,1611803.0,133323.0,26092008.0,3790514.0,2770457.0,648557.0,2547655.0,511693.0,29412.0,13397449.0,5462269.0,111474.0,937276.0,974591.0,8189755.0,1160071.0,3685577.0,2102984.0,1815877.0,2849292.0,7779273.0,2489654.0,1007762.0,24248.0,4063087.0,5170513.0,6158414.0,3787015.0,1466965.0,3508767.0,678296.0,1267986.0,1834497.0,1099300.0,6269398.0,1627241.0,13531789.0,6244401.0,525541.0,36062.0,7339803.0,2474956.0,2595396.0,8517810.0,1561390.0,16544.0,776082.0,2908640.0,635646.0,3562769.0,16539082.0,209406814.0,1871243.0,474833.0,4650943.0,56290.0,5673591.0,4965443.0,1084345.0,4061288.0,323699.0
120,2021-04-19,2297563.0,517521.0,35972.0,4550226.0,1618371.0,133323.0,26435308.0,3846376.0,2808703.0,657111.0,2575228.0,521527.0,29846.0,13400013.0,5542994.0,113112.0,943082.0,981273.0,8306266.0,1161408.0,3713772.0,2125941.0,1827318.0,2868642.0,7780750.0,2507009.0,1035968.0,24673.0,4110450.0,5242290.0,6202312.0,3787907.0,1467335.0,3536035.0,691035.0,1280204.0,1856362.0,1102415.0,6340637.0,1640167.0,13676604.0,6300491.0,527870.0,36160.0,7417360.0,2500302.0,2628195.0,8591616.0,1575468.0,16544.0,787717.0,2947704.0,638869.0,3583674.0,16745114.0,211581309.0,1918236.0,482794.0,4678031.0,56324.0,5740358.0,5050192.0,1084664.0,4128223.0,323956.0
121,2021-04-20,2327764.0,519030.0,35972.0,4581441.0,1624969.0,133391.0,26689222.0,3890828.0,2834601.0,662401.0,2585082.0,525165.0,30250.0,13486553.0,5583537.0,114836.0,1075745.0,984868.0,8371979.0,1164071.0,3726846.0,2132028.0,1831938.0,2877497.0,7780967.0,2517042.0,1041650.0,24673.0,4166108.0,5293380.0,6234096.0,3850054.0,1473438.0,3545080.0,692839.0,1297175.0,1863377.0,1108521.0,6415408.0,1643816.0,13829745.0,6329443.0,527930.0,36551.0,7469175.0,2506422.0,2653785.0,8690848.0,1585232.0,16544.0,801289.0,2963058.0,639799.0,3597623.0,16870701.0,213388238.0,1918236.0,491770.0,4681572.0,57205.0,5807003.0,5087896.0,1090281.0,4145118.0,332765.0
122,2021-04-21,2360527.0,524758.0,36093.0,4631928.0,1645403.0,134268.0,27013516.0,3942162.0,2870146.0,672471.0,2613336.0,532219.0,30250.0,13652873.0,5655164.0,117134.0,1089152.0,994195.0,8455483.0,1174252.0,3764137.0,2149867.0,1850135.0,2900342.0,7782215.0,2540302.0,1048457.0,25007.0,4238913.0,5372992.0,6330276.0,3888651.0,1486937.0,3588783.0,697964.0,1307408.0,1879451.0,1113989.0,6510179.0,1656039.0,14003973.0,6396246.0,530830.0,36864.0,7556893.0,2525644.0,2680641.0,8871360.0,1614950.0,16948.0,807630.0,2984448.0,643744.0,3644333.0,17065670.0,215951909.0,1937305.0,496149.0,4709800.0,58041.0,5873177.0,5149883.0,1098127.0,4178933.0,332929.0
